headers=16
lattice=1
N=4096
D=2
maxAttachments=4
folded=1
phi=0.100382
alpha=0.500000
x0_lo=0.000000
x0_hi=202.000000
x1_lo=0.000000
x1_hi=202.000000
x0_periodic=1
x1_periodic=1
seedMass=1000000000000.000000
columns=11
id,x0,x1,assignedSeedStatus,currentSeedStatus,diameter,attachments,att_1,att_2,att_3,att_4
239,52.500000,12.500000,1,1,1.000000,3,3137,3967,2553,NaN
240,121.500000,14.500000,1,1,1.000000,2,2018,2053,NaN,NaN
241,143.500000,128.500000,1,1,1.000000,3,3959,2850,3628,NaN
242,50.500000,19.500000,1,1,1.000000,3,3897,3122,1304,NaN
243,161.500000,46.500000,1,1,1.000000,3,934,1240,231,NaN
244,17.500000,190.500000,1,1,1.000000,2,3265,3304,NaN,NaN
245,135.500000,165.500000,1,1,1.000000,1,933,NaN,NaN,NaN
246,92.500000,2.500000,1,1,1.000000,3,3653,2100,3357,NaN
247,153.500000,20.500000,1,1,1.000000,2,1074,3930,NaN,NaN
248,88.500000,39.500000,1,1,1.000000,2,2470,1058,NaN,NaN
249,165.500000,28.500000,1,1,1.000000,1,3488,NaN,NaN,NaN
250,151.500000,20.500000,1,1,1.000000,3,1100,1705,3930,NaN
251,172.500000,39.500000,1,1,1.000000,2,2874,2559,NaN,NaN
252,75.500000,193.500000,1,1,1.000000,2,3907,2686,NaN,NaN
253,28.500000,8.500000,1,1,1.000000,1,3770,NaN,NaN,NaN
254,148.500000,152.500000,1,1,1.000000,2,2986,1836,NaN,NaN
255,23.500000,142.500000,1,1,1.000000,1,116,NaN,NaN,NaN
256,137.500000,187.500000,1,1,1.000000,2,3950,2245,NaN,NaN
257,65.500000,197.500000,1,1,1.000000,3,2208,1444,3297,NaN
258,63.500000,51.500000,1,1,1.000000,2,533,3022,NaN,NaN
259,144.500000,17.500000,1,1,1.000000,1,1926,NaN,NaN,NaN
260,39.500000,45.500000,1,1,1.000000,2,3365,1167,NaN,NaN
261,16.500000,193.500000,1,1,1.000000,2,4043,1378,NaN,NaN
262,183.500000,141.500000,1,1,1.000000,2,3322,2795,NaN,NaN
263,192.500000,142.500000,1,1,1.000000,1,2741,NaN,NaN,NaN
264,152.500000,136.500000,1,1,1.000000,3,3560,3157,692,NaN
265,197.500000,164.500000,1,1,1.000000,4,31,972,2771,3186
266,135.500000,17.500000,1,1,1.000000,2,830,3643,NaN,NaN
267,31.500000,194.500000,1,1,1.000000,1,3386,NaN,NaN,NaN
268,131.500000,178.500000,1,1,1.000000,2,2336,3896,NaN,NaN
269,62.500000,53.500000,1,1,1.000000,3,355,1935,1140,NaN
270,179.500000,148.500000,1,1,1.000000,3,1399,2975,3622,NaN
271,27.500000,136.500000,1,1,1.000000,2,536,1712,NaN,NaN
272,7.500000,15.500000,1,1,1.000000,2,3391,1472,NaN,NaN
273,85.500000,188.500000,1,1,1.000000,1,1094,NaN,NaN,NaN
274,68.500000,0.500000,1,1,1.000000,4,319,346,1877,1917
275,10.500000,105.500000,1,1,1.000000,1,2573,NaN,NaN,NaN
276,71.500000,47.500000,1,1,1.000000,2,491,3744,NaN,NaN
277,5.500000,109.500000,1,1,1.000000,1,3997,NaN,NaN,NaN
278,76.500000,65.500000,1,1,1.000000,1,3392,NaN,NaN,NaN
279,199.500000,135.500000,1,1,1.000000,1,2341,NaN,NaN,NaN
280,69.500000,44.500000,1,1,1.000000,1,1906,NaN,NaN,NaN
281,11.500000,9.500000,1,1,1.000000,1,25,NaN,NaN,NaN
282,151.500000,57.500000,1,1,1.000000,2,1309,1854,NaN,NaN
