headers=17
lattice=1
N=1024
D=2
phi=0.000488
folded=1
x0_lo=-0.500000
x0_hi=127.500000
x1_lo=-0.500000
x1_hi=127.500000
x0_periodic=1
x1_periodic=1
iters=33739
alpha=-0.500000
seedMass=1000000000000.000000
maxAttachments=4
columns=12
id,x0,x1,assignedSeedStatus,currentSeedStatus,diameter,attachments,att_1,att_2,att_3,att_4
469,98,20,1,1,1,2,825,716,NaN,NaN
470,47,113,1,1,1,3,543,722,290,NaN
471,53,19,1,1,1,3,743,622,451,NaN
472,95,32,1,1,1,3,899,36,583,NaN
473,123,50,1,1,1,2,338,869,NaN,NaN
474,88,101,1,1,1,2,618,29,NaN,NaN
475,46,104,1,1,1,2,75,252,NaN,NaN
476,50,19,1,1,1,3,432,91,630,NaN
477,39,107,1,1,1,1,773,NaN,NaN,NaN
478,42,27,1,1,1,3,72,798,3,NaN
479,32,13,1,1,1,2,562,558,NaN,NaN
480,56,20,1,1,1,2,316,712,NaN,NaN
481,119,48,1,1,1,3,537,974,387,NaN
482,105,37,1,1,1,2,653,1023,NaN,NaN
483,41,18,1,1,1,1,448,NaN,NaN,NaN
484,39,106,1,1,1,2,677,54,NaN,NaN
485,58,14,1,1,1,2,441,183,NaN,NaN
486,92,28,1,1,1,2,493,278,NaN,NaN
487,25,12,1,1,1,3,632,549,533,NaN
488,114,16,1,1,1,2,670,945,NaN,NaN
489,27,97,1,1,1,2,979,353,NaN,NaN
490,99,40,1,1,1,2,106,638,NaN,NaN
491,31,11,1,1,1,2,1013,112,NaN,NaN
492,11,120,1,1,1,2,64,563,NaN,NaN
493,91,28,1,1,1,1,486,NaN,NaN,NaN
